cohort_status	stable_id	fold
FINAL_WORKFLOW_SPECIFIC	ENST00000465957	0
FINAL_WORKFLOW_SPECIFIC	ENST00000466016	3
FINAL_WORKFLOW_SPECIFIC	ENST00000466029	4
FINAL_WORKFLOW_SPECIFIC	ENST00000466047	3
FINAL_WORKFLOW_SPECIFIC	ENST00000466051	3
FINAL_WORKFLOW_SPECIFIC	ENST00000466052	1
FINAL_WORKFLOW_SPECIFIC	ENST00000466066	1
FINAL_WORKFLOW_SPECIFIC	ENST00000466067	4
FINAL_WORKFLOW_SPECIFIC	ENST00000466070	0
FINAL_WORKFLOW_SPECIFIC	ENST00000466072	1
FINAL_WORKFLOW_SPECIFIC	ENST00000466080	1
FINAL_WORKFLOW_SPECIFIC	ENST00000466086	2
FINAL_WORKFLOW_SPECIFIC	ENST00000466088	3
FINAL_WORKFLOW_SPECIFIC	ENST00000466112	4
FINAL_WORKFLOW_SPECIFIC	ENST00000466127	2
FINAL_WORKFLOW_SPECIFIC	ENST00000466129	4
FINAL_WORKFLOW_SPECIFIC	ENST00000466147	4
FINAL_WORKFLOW_SPECIFIC	ENST00000466152	2
FINAL_WORKFLOW_SPECIFIC	ENST00000466174	0
FINAL_WORKFLOW_SPECIFIC	ENST00000466183	3
FINAL_WORKFLOW_SPECIFIC	ENST00000466193	2
FINAL_WORKFLOW_SPECIFIC	ENST00000466194	4
FINAL_WORKFLOW_SPECIFIC	ENST00000466195	0
FINAL_WORKFLOW_SPECIFIC	ENST00000466199	3
FINAL_WORKFLOW_SPECIFIC	ENST00000466218	4
FINAL_WORKFLOW_SPECIFIC	ENST00000466227	2
FINAL_WORKFLOW_SPECIFIC	ENST00000466229	3
FINAL_WORKFLOW_SPECIFIC	ENST00000466234	2
FINAL_WORKFLOW_SPECIFIC	ENST00000466237	1
FINAL_WORKFLOW_SPECIFIC	ENST00000466258	2
FINAL_WORKFLOW_SPECIFIC	ENST00000466265	2
FINAL_WORKFLOW_SPECIFIC	ENST00000466274	3
FINAL_WORKFLOW_SPECIFIC	ENST00000466297	0
FINAL_WORKFLOW_SPECIFIC	ENST00000466333	4
FINAL_WORKFLOW_SPECIFIC	ENST00000466377	4
FINAL_WORKFLOW_SPECIFIC	ENST00000466384	0
FINAL_WORKFLOW_SPECIFIC	ENST00000466396	4
FINAL_WORKFLOW_SPECIFIC	ENST00000466397	3
FINAL_WORKFLOW_SPECIFIC	ENST00000466421	1
FINAL_WORKFLOW_SPECIFIC	ENST00000466425	4
FINAL_WORKFLOW_SPECIFIC	ENST00000466433	0
FINAL_WORKFLOW_SPECIFIC	ENST00000466447	4
FINAL_WORKFLOW_SPECIFIC	ENST00000466479	0
FINAL_WORKFLOW_SPECIFIC	ENST00000466490	2
FINAL_WORKFLOW_SPECIFIC	ENST00000466494	1
FINAL_WORKFLOW_SPECIFIC	ENST00000466498	1
FINAL_WORKFLOW_SPECIFIC	ENST00000466499	0
FINAL_WORKFLOW_SPECIFIC	ENST00000466501	2
FINAL_WORKFLOW_SPECIFIC	ENST00000466525	1
FINAL_WORKFLOW_SPECIFIC	ENST00000466550	4
FINAL_WORKFLOW_SPECIFIC	ENST00000466567	4
FINAL_WORKFLOW_SPECIFIC	ENST00000466572	0
FINAL_WORKFLOW_SPECIFIC	ENST00000466588	1
FINAL_WORKFLOW_SPECIFIC	ENST00000466592	0
FINAL_WORKFLOW_SPECIFIC	ENST00000466598	4
FINAL_WORKFLOW_SPECIFIC	ENST00000466613	1
FINAL_WORKFLOW_SPECIFIC	ENST00000466636	2
FINAL_WORKFLOW_SPECIFIC	ENST00000466652	1
FINAL_WORKFLOW_SPECIFIC	ENST00000466670	0
FINAL_WORKFLOW_SPECIFIC	ENST00000466674	4
FINAL_WORKFLOW_SPECIFIC	ENST00000466678	3
FINAL_WORKFLOW_SPECIFIC	ENST00000466686	0
FINAL_WORKFLOW_SPECIFIC	ENST00000466690	4
FINAL_WORKFLOW_SPECIFIC	ENST00000466725	4
FINAL_WORKFLOW_SPECIFIC	ENST00000466764	0
FINAL_WORKFLOW_SPECIFIC	ENST00000466776	1
FINAL_WORKFLOW_SPECIFIC	ENST00000466798	1
FINAL_WORKFLOW_SPECIFIC	ENST00000466800	0
FINAL_WORKFLOW_SPECIFIC	ENST00000466801	2
FINAL_WORKFLOW_SPECIFIC	ENST00000466814	3
FINAL_WORKFLOW_SPECIFIC	ENST00000466821	2
FINAL_WORKFLOW_SPECIFIC	ENST00000466848	2
FINAL_WORKFLOW_SPECIFIC	ENST00000466859	0
FINAL_WORKFLOW_SPECIFIC	ENST00000466860	4
FINAL_WORKFLOW_SPECIFIC	ENST00000466863	2
FINAL_WORKFLOW_SPECIFIC	ENST00000466865	1
FINAL_WORKFLOW_SPECIFIC	ENST00000466877	3
FINAL_WORKFLOW_SPECIFIC	ENST00000466894	1
FINAL_WORKFLOW_SPECIFIC	ENST00000466896	3
FINAL_WORKFLOW_SPECIFIC	ENST00000466905	1
FINAL_WORKFLOW_SPECIFIC	ENST00000466935	1
FINAL_WORKFLOW_SPECIFIC	ENST00000466951	3
FINAL_WORKFLOW_SPECIFIC	ENST00000466995	4
FINAL_WORKFLOW_SPECIFIC	ENST00000467016	3
FINAL_WORKFLOW_SPECIFIC	ENST00000467018	4
FINAL_WORKFLOW_SPECIFIC	ENST00000467020	2
FINAL_WORKFLOW_SPECIFIC	ENST00000467029	2
FINAL_WORKFLOW_SPECIFIC	ENST00000467032	4
FINAL_WORKFLOW_SPECIFIC	ENST00000467058	0
FINAL_WORKFLOW_SPECIFIC	ENST00000467075	0
FINAL_WORKFLOW_SPECIFIC	ENST00000467076	2
FINAL_WORKFLOW_SPECIFIC	ENST00000467084	2
FINAL_WORKFLOW_SPECIFIC	ENST00000467086	4
FINAL_WORKFLOW_SPECIFIC	ENST00000467105	4
FINAL_WORKFLOW_SPECIFIC	ENST00000467115	4
FINAL_WORKFLOW_SPECIFIC	ENST00000467168	1
FINAL_WORKFLOW_SPECIFIC	ENST00000467196	4
FINAL_WORKFLOW_SPECIFIC	ENST00000467249	3
FINAL_WORKFLOW_SPECIFIC	ENST00000467270	3
FINAL_WORKFLOW_SPECIFIC	ENST00000467281	3
FINAL_WORKFLOW_SPECIFIC	ENST00000467289	0
FINAL_WORKFLOW_SPECIFIC	ENST00000467295	4
FINAL_WORKFLOW_SPECIFIC	ENST00000467306	1
FINAL_WORKFLOW_SPECIFIC	ENST00000467334	1
FINAL_WORKFLOW_SPECIFIC	ENST00000467349	4
FINAL_WORKFLOW_SPECIFIC	ENST00000467374	0
FINAL_WORKFLOW_SPECIFIC	ENST00000467383	1
FINAL_WORKFLOW_SPECIFIC	ENST00000467388	2
FINAL_WORKFLOW_SPECIFIC	ENST00000467389	2
FINAL_WORKFLOW_SPECIFIC	ENST00000467404	0
FINAL_WORKFLOW_SPECIFIC	ENST00000467415	1
FINAL_WORKFLOW_SPECIFIC	ENST00000467439	0
FINAL_WORKFLOW_SPECIFIC	ENST00000467480	2
FINAL_WORKFLOW_SPECIFIC	ENST00000467516	2
FINAL_WORKFLOW_SPECIFIC	ENST00000467531	4
FINAL_WORKFLOW_SPECIFIC	ENST00000467540	3
FINAL_WORKFLOW_SPECIFIC	ENST00000467544	4
FINAL_WORKFLOW_SPECIFIC	ENST00000467557	2
FINAL_WORKFLOW_SPECIFIC	ENST00000467568	1
FINAL_WORKFLOW_SPECIFIC	ENST00000467573	3
FINAL_WORKFLOW_SPECIFIC	ENST00000467582	1
FINAL_WORKFLOW_SPECIFIC	ENST00000467591	1
FINAL_WORKFLOW_SPECIFIC	ENST00000467610	1
FINAL_WORKFLOW_SPECIFIC	ENST00000467615	1
FINAL_WORKFLOW_SPECIFIC	ENST00000467617	3
FINAL_WORKFLOW_SPECIFIC	ENST00000467622	3
FINAL_WORKFLOW_SPECIFIC	ENST00000467636	4
FINAL_WORKFLOW_SPECIFIC	ENST00000467662	4
FINAL_WORKFLOW_SPECIFIC	ENST00000467675	2
FINAL_WORKFLOW_SPECIFIC	ENST00000467681	0
FINAL_WORKFLOW_SPECIFIC	ENST00000467683	2
FINAL_WORKFLOW_SPECIFIC	ENST00000467688	1
FINAL_WORKFLOW_SPECIFIC	ENST00000467690	1
FINAL_WORKFLOW_SPECIFIC	ENST00000467695	4
FINAL_WORKFLOW_SPECIFIC	ENST00000467700	4
FINAL_WORKFLOW_SPECIFIC	ENST00000467712	3
FINAL_WORKFLOW_SPECIFIC	ENST00000467733	0
FINAL_WORKFLOW_SPECIFIC	ENST00000467736	0
FINAL_WORKFLOW_SPECIFIC	ENST00000467766	0
FINAL_WORKFLOW_SPECIFIC	ENST00000467767	0
FINAL_WORKFLOW_SPECIFIC	ENST00000467777	4
FINAL_WORKFLOW_SPECIFIC	ENST00000467789	0
FINAL_WORKFLOW_SPECIFIC	ENST00000467797	3
FINAL_WORKFLOW_SPECIFIC	ENST00000467810	0
FINAL_WORKFLOW_SPECIFIC	ENST00000467825	4
FINAL_WORKFLOW_SPECIFIC	ENST00000467843	3
FINAL_WORKFLOW_SPECIFIC	ENST00000467845	4
FINAL_WORKFLOW_SPECIFIC	ENST00000467857	4
FINAL_WORKFLOW_SPECIFIC	ENST00000467867	2
FINAL_WORKFLOW_SPECIFIC	ENST00000467870	3
FINAL_WORKFLOW_SPECIFIC	ENST00000467876	1
FINAL_WORKFLOW_SPECIFIC	ENST00000467883	3
FINAL_WORKFLOW_SPECIFIC	ENST00000467905	4
FINAL_WORKFLOW_SPECIFIC	ENST00000467910	0
FINAL_WORKFLOW_SPECIFIC	ENST00000467920	2
FINAL_WORKFLOW_SPECIFIC	ENST00000467924	4
FINAL_WORKFLOW_SPECIFIC	ENST00000467930	4
FINAL_WORKFLOW_SPECIFIC	ENST00000467943	0
FINAL_WORKFLOW_SPECIFIC	ENST00000467951	1
FINAL_WORKFLOW_SPECIFIC	ENST00000467957	0
FINAL_WORKFLOW_SPECIFIC	ENST00000467961	2
FINAL_WORKFLOW_SPECIFIC	ENST00000468006	1
FINAL_WORKFLOW_SPECIFIC	ENST00000468010	1
FINAL_WORKFLOW_SPECIFIC	ENST00000468019	4
FINAL_WORKFLOW_SPECIFIC	ENST00000468027	2
FINAL_WORKFLOW_SPECIFIC	ENST00000468031	0
FINAL_WORKFLOW_SPECIFIC	ENST00000468034	4
FINAL_WORKFLOW_SPECIFIC	ENST00000468051	0
FINAL_WORKFLOW_SPECIFIC	ENST00000468073	2
FINAL_WORKFLOW_SPECIFIC	ENST00000468074	3
FINAL_WORKFLOW_SPECIFIC	ENST00000468084	1
FINAL_WORKFLOW_SPECIFIC	ENST00000468092	0
FINAL_WORKFLOW_SPECIFIC	ENST00000468093	4
FINAL_WORKFLOW_SPECIFIC	ENST00000468100	3
FINAL_WORKFLOW_SPECIFIC	ENST00000468120	2
FINAL_WORKFLOW_SPECIFIC	ENST00000468126	0
FINAL_WORKFLOW_SPECIFIC	ENST00000468151	4
FINAL_WORKFLOW_SPECIFIC	ENST00000468153	0
FINAL_WORKFLOW_SPECIFIC	ENST00000468161	2
FINAL_WORKFLOW_SPECIFIC	ENST00000468166	2
FINAL_WORKFLOW_SPECIFIC	ENST00000468201	1
FINAL_WORKFLOW_SPECIFIC	ENST00000468204	1
FINAL_WORKFLOW_SPECIFIC	ENST00000468210	2
FINAL_WORKFLOW_SPECIFIC	ENST00000468243	3
FINAL_WORKFLOW_SPECIFIC	ENST00000468250	3
FINAL_WORKFLOW_SPECIFIC	ENST00000468255	0
FINAL_WORKFLOW_SPECIFIC	ENST00000468280	1
FINAL_WORKFLOW_SPECIFIC	ENST00000468285	1
FINAL_WORKFLOW_SPECIFIC	ENST00000468311	2
FINAL_WORKFLOW_SPECIFIC	ENST00000468312	1
FINAL_WORKFLOW_SPECIFIC	ENST00000468318	2
FINAL_WORKFLOW_SPECIFIC	ENST00000468377	1
FINAL_WORKFLOW_SPECIFIC	ENST00000468384	2
FINAL_WORKFLOW_SPECIFIC	ENST00000468388	4
FINAL_WORKFLOW_SPECIFIC	ENST00000468414	1
FINAL_WORKFLOW_SPECIFIC	ENST00000468425	0
FINAL_WORKFLOW_SPECIFIC	ENST00000468449	2
FINAL_WORKFLOW_SPECIFIC	ENST00000468479	2
FINAL_WORKFLOW_SPECIFIC	ENST00000468487	2
FINAL_WORKFLOW_SPECIFIC	ENST00000468490	0
FINAL_WORKFLOW_SPECIFIC	ENST00000468496	1
FINAL_WORKFLOW_SPECIFIC	ENST00000468499	3
FINAL_WORKFLOW_SPECIFIC	ENST00000468511	3
FINAL_WORKFLOW_SPECIFIC	ENST00000468531	2
FINAL_WORKFLOW_SPECIFIC	ENST00000468544	2
FINAL_WORKFLOW_SPECIFIC	ENST00000468582	1
FINAL_WORKFLOW_SPECIFIC	ENST00000468588	1
FINAL_WORKFLOW_SPECIFIC	ENST00000468600	1
FINAL_WORKFLOW_SPECIFIC	ENST00000468611	3
FINAL_WORKFLOW_SPECIFIC	ENST00000468621	2
FINAL_WORKFLOW_SPECIFIC	ENST00000468639	0
FINAL_WORKFLOW_SPECIFIC	ENST00000468655	4
FINAL_WORKFLOW_SPECIFIC	ENST00000468667	3
FINAL_WORKFLOW_SPECIFIC	ENST00000468681	3
FINAL_WORKFLOW_SPECIFIC	ENST00000468686	4
FINAL_WORKFLOW_SPECIFIC	ENST00000468704	2
FINAL_WORKFLOW_SPECIFIC	ENST00000468708	0
FINAL_WORKFLOW_SPECIFIC	ENST00000468711	4
FINAL_WORKFLOW_SPECIFIC	ENST00000468715	2
FINAL_WORKFLOW_SPECIFIC	ENST00000468767	1
FINAL_WORKFLOW_SPECIFIC	ENST00000468777	1
FINAL_WORKFLOW_SPECIFIC	ENST00000468810	1
FINAL_WORKFLOW_SPECIFIC	ENST00000468812	2
FINAL_WORKFLOW_SPECIFIC	ENST00000468818	3
FINAL_WORKFLOW_SPECIFIC	ENST00000468824	0
FINAL_WORKFLOW_SPECIFIC	ENST00000468826	4
FINAL_WORKFLOW_SPECIFIC	ENST00000468834	3
FINAL_WORKFLOW_SPECIFIC	ENST00000468844	4
FINAL_WORKFLOW_SPECIFIC	ENST00000468861	0
FINAL_WORKFLOW_SPECIFIC	ENST00000468872	4
FINAL_WORKFLOW_SPECIFIC	ENST00000468875	4
FINAL_WORKFLOW_SPECIFIC	ENST00000468880	4
FINAL_WORKFLOW_SPECIFIC	ENST00000468891	3
FINAL_WORKFLOW_SPECIFIC	ENST00000468908	1
FINAL_WORKFLOW_SPECIFIC	ENST00000468918	1
FINAL_WORKFLOW_SPECIFIC	ENST00000468925	2
FINAL_WORKFLOW_SPECIFIC	ENST00000468929	3
FINAL_WORKFLOW_SPECIFIC	ENST00000469026	3
FINAL_WORKFLOW_SPECIFIC	ENST00000469030	0
FINAL_WORKFLOW_SPECIFIC	ENST00000469050	1
FINAL_WORKFLOW_SPECIFIC	ENST00000469089	1
FINAL_WORKFLOW_SPECIFIC	ENST00000469100	1
FINAL_WORKFLOW_SPECIFIC	ENST00000469123	0
FINAL_WORKFLOW_SPECIFIC	ENST00000469141	2
FINAL_WORKFLOW_SPECIFIC	ENST00000469143	4
FINAL_WORKFLOW_SPECIFIC	ENST00000469144	0
FINAL_WORKFLOW_SPECIFIC	ENST00000469145	0
FINAL_WORKFLOW_SPECIFIC	ENST00000469153	0
FINAL_WORKFLOW_SPECIFIC	ENST00000469159	0
FINAL_WORKFLOW_SPECIFIC	ENST00000469173	2
FINAL_WORKFLOW_SPECIFIC	ENST00000469174	1
FINAL_WORKFLOW_SPECIFIC	ENST00000469176	4
FINAL_WORKFLOW_SPECIFIC	ENST00000469191	3
FINAL_WORKFLOW_SPECIFIC	ENST00000469206	3
FINAL_WORKFLOW_SPECIFIC	ENST00000469207	1
FINAL_WORKFLOW_SPECIFIC	ENST00000469217	1
FINAL_WORKFLOW_SPECIFIC	ENST00000469219	1
FINAL_WORKFLOW_SPECIFIC	ENST00000469221	2
FINAL_WORKFLOW_SPECIFIC	ENST00000469225	0
FINAL_WORKFLOW_SPECIFIC	ENST00000469227	4
FINAL_WORKFLOW_SPECIFIC	ENST00000469235	2
FINAL_WORKFLOW_SPECIFIC	ENST00000469238	4
FINAL_WORKFLOW_SPECIFIC	ENST00000469256	1
FINAL_WORKFLOW_SPECIFIC	ENST00000469257	3
FINAL_WORKFLOW_SPECIFIC	ENST00000469261	2
FINAL_WORKFLOW_SPECIFIC	ENST00000469299	0
FINAL_WORKFLOW_SPECIFIC	ENST00000469308	3
FINAL_WORKFLOW_SPECIFIC	ENST00000469320	3
FINAL_WORKFLOW_SPECIFIC	ENST00000469329	4
FINAL_WORKFLOW_SPECIFIC	ENST00000469331	4
FINAL_WORKFLOW_SPECIFIC	ENST00000469332	0
FINAL_WORKFLOW_SPECIFIC	ENST00000469351	1
FINAL_WORKFLOW_SPECIFIC	ENST00000469360	1
FINAL_WORKFLOW_SPECIFIC	ENST00000469362	0
FINAL_WORKFLOW_SPECIFIC	ENST00000469398	2
FINAL_WORKFLOW_SPECIFIC	ENST00000469428	1
FINAL_WORKFLOW_SPECIFIC	ENST00000469451	4
FINAL_WORKFLOW_SPECIFIC	ENST00000469458	3
FINAL_WORKFLOW_SPECIFIC	ENST00000469465	1
FINAL_WORKFLOW_SPECIFIC	ENST00000469473	2
FINAL_WORKFLOW_SPECIFIC	ENST00000469475	0
FINAL_WORKFLOW_SPECIFIC	ENST00000469541	3
FINAL_WORKFLOW_SPECIFIC	ENST00000469543	4
FINAL_WORKFLOW_SPECIFIC	ENST00000469548	2
FINAL_WORKFLOW_SPECIFIC	ENST00000469550	1
FINAL_WORKFLOW_SPECIFIC	ENST00000469566	2
FINAL_WORKFLOW_SPECIFIC	ENST00000469568	3
FINAL_WORKFLOW_SPECIFIC	ENST00000469575	1
FINAL_WORKFLOW_SPECIFIC	ENST00000469584	0
FINAL_WORKFLOW_SPECIFIC	ENST00000469585	4
FINAL_WORKFLOW_SPECIFIC	ENST00000469588	4
FINAL_WORKFLOW_SPECIFIC	ENST00000469605	4
FINAL_WORKFLOW_SPECIFIC	ENST00000469616	4
FINAL_WORKFLOW_SPECIFIC	ENST00000469657	3
FINAL_WORKFLOW_SPECIFIC	ENST00000469658	3
FINAL_WORKFLOW_SPECIFIC	ENST00000469663	1
FINAL_WORKFLOW_SPECIFIC	ENST00000469673	1
FINAL_WORKFLOW_SPECIFIC	ENST00000469676	1
FINAL_WORKFLOW_SPECIFIC	ENST00000469678	0
FINAL_WORKFLOW_SPECIFIC	ENST00000469684	1
FINAL_WORKFLOW_SPECIFIC	ENST00000469685	2
FINAL_WORKFLOW_SPECIFIC	ENST00000469695	2
FINAL_WORKFLOW_SPECIFIC	ENST00000469700	2
FINAL_WORKFLOW_SPECIFIC	ENST00000469704	2
FINAL_WORKFLOW_SPECIFIC	ENST00000469717	1
FINAL_WORKFLOW_SPECIFIC	ENST00000469744	2
FINAL_WORKFLOW_SPECIFIC	ENST00000469786	1
FINAL_WORKFLOW_SPECIFIC	ENST00000469805	1
FINAL_WORKFLOW_SPECIFIC	ENST00000469811	0
FINAL_WORKFLOW_SPECIFIC	ENST00000469844	4
FINAL_WORKFLOW_SPECIFIC	ENST00000469891	0
FINAL_WORKFLOW_SPECIFIC	ENST00000469899	1
FINAL_WORKFLOW_SPECIFIC	ENST00000469924	1
FINAL_WORKFLOW_SPECIFIC	ENST00000469928	1
FINAL_WORKFLOW_SPECIFIC	ENST00000469929	4
FINAL_WORKFLOW_SPECIFIC	ENST00000469941	3
FINAL_WORKFLOW_SPECIFIC	ENST00000469948	0
FINAL_WORKFLOW_SPECIFIC	ENST00000469967	1
FINAL_WORKFLOW_SPECIFIC	ENST00000469976	1
FINAL_WORKFLOW_SPECIFIC	ENST00000470017	1
FINAL_WORKFLOW_SPECIFIC	ENST00000470035	3
FINAL_WORKFLOW_SPECIFIC	ENST00000470044	4
FINAL_WORKFLOW_SPECIFIC	ENST00000470050	0
FINAL_WORKFLOW_SPECIFIC	ENST00000470083	0
FINAL_WORKFLOW_SPECIFIC	ENST00000470084	0
FINAL_WORKFLOW_SPECIFIC	ENST00000470086	0
FINAL_WORKFLOW_SPECIFIC	ENST00000470131	0
FINAL_WORKFLOW_SPECIFIC	ENST00000470143	4
FINAL_WORKFLOW_SPECIFIC	ENST00000470168	2
FINAL_WORKFLOW_SPECIFIC	ENST00000470171	2
FINAL_WORKFLOW_SPECIFIC	ENST00000470180	0
FINAL_WORKFLOW_SPECIFIC	ENST00000470181	1
FINAL_WORKFLOW_SPECIFIC	ENST00000470201	1
FINAL_WORKFLOW_SPECIFIC	ENST00000470203	3
FINAL_WORKFLOW_SPECIFIC	ENST00000470205	3
FINAL_WORKFLOW_SPECIFIC	ENST00000470268	2
FINAL_WORKFLOW_SPECIFIC	ENST00000470280	0
FINAL_WORKFLOW_SPECIFIC	ENST00000470287	4
FINAL_WORKFLOW_SPECIFIC	ENST00000470295	2
FINAL_WORKFLOW_SPECIFIC	ENST00000470347	2
FINAL_WORKFLOW_SPECIFIC	ENST00000470352	0
FINAL_WORKFLOW_SPECIFIC	ENST00000470377	1
FINAL_WORKFLOW_SPECIFIC	ENST00000470385	3
FINAL_WORKFLOW_SPECIFIC	ENST00000470392	4
FINAL_WORKFLOW_SPECIFIC	ENST00000470395	2
FINAL_WORKFLOW_SPECIFIC	ENST00000470396	1
FINAL_WORKFLOW_SPECIFIC	ENST00000470404	2
FINAL_WORKFLOW_SPECIFIC	ENST00000470417	3
FINAL_WORKFLOW_SPECIFIC	ENST00000470450	3
FINAL_WORKFLOW_SPECIFIC	ENST00000470463	2
FINAL_WORKFLOW_SPECIFIC	ENST00000470472	3
FINAL_WORKFLOW_SPECIFIC	ENST00000470473	0
FINAL_WORKFLOW_SPECIFIC	ENST00000470475	3
FINAL_WORKFLOW_SPECIFIC	ENST00000470481	2
FINAL_WORKFLOW_SPECIFIC	ENST00000470487	1
FINAL_WORKFLOW_SPECIFIC	ENST00000470490	3
FINAL_WORKFLOW_SPECIFIC	ENST00000470491	4
FINAL_WORKFLOW_SPECIFIC	ENST00000470492	4
FINAL_WORKFLOW_SPECIFIC	ENST00000470520	3
FINAL_WORKFLOW_SPECIFIC	ENST00000470543	2
FINAL_WORKFLOW_SPECIFIC	ENST00000470544	0
FINAL_WORKFLOW_SPECIFIC	ENST00000470554	0
FINAL_WORKFLOW_SPECIFIC	ENST00000470585	1
FINAL_WORKFLOW_SPECIFIC	ENST00000470592	0
FINAL_WORKFLOW_SPECIFIC	ENST00000470598	3
FINAL_WORKFLOW_SPECIFIC	ENST00000470606	1
FINAL_WORKFLOW_SPECIFIC	ENST00000470611	4
FINAL_WORKFLOW_SPECIFIC	ENST00000470612	3
FINAL_WORKFLOW_SPECIFIC	ENST00000470621	1
FINAL_WORKFLOW_SPECIFIC	ENST00000470643	0
FINAL_WORKFLOW_SPECIFIC	ENST00000470646	1
FINAL_WORKFLOW_SPECIFIC	ENST00000470667	2
FINAL_WORKFLOW_SPECIFIC	ENST00000470670	2
FINAL_WORKFLOW_SPECIFIC	ENST00000470671	4
FINAL_WORKFLOW_SPECIFIC	ENST00000470674	0
FINAL_WORKFLOW_SPECIFIC	ENST00000470701	2
FINAL_WORKFLOW_SPECIFIC	ENST00000470722	4
FINAL_WORKFLOW_SPECIFIC	ENST00000470723	2
FINAL_WORKFLOW_SPECIFIC	ENST00000470743	0
FINAL_WORKFLOW_SPECIFIC	ENST00000470744	4
FINAL_WORKFLOW_SPECIFIC	ENST00000470745	1
FINAL_WORKFLOW_SPECIFIC	ENST00000470753	4
FINAL_WORKFLOW_SPECIFIC	ENST00000470761	4
FINAL_WORKFLOW_SPECIFIC	ENST00000470766	2
FINAL_WORKFLOW_SPECIFIC	ENST00000470781	0
FINAL_WORKFLOW_SPECIFIC	ENST00000470789	0
FINAL_WORKFLOW_SPECIFIC	ENST00000470806	3
FINAL_WORKFLOW_SPECIFIC	ENST00000470814	2
FINAL_WORKFLOW_SPECIFIC	ENST00000470827	0
FINAL_WORKFLOW_SPECIFIC	ENST00000470830	0
FINAL_WORKFLOW_SPECIFIC	ENST00000470840	1
FINAL_WORKFLOW_SPECIFIC	ENST00000470843	1
FINAL_WORKFLOW_SPECIFIC	ENST00000470867	4
FINAL_WORKFLOW_SPECIFIC	ENST00000470873	4
FINAL_WORKFLOW_SPECIFIC	ENST00000470912	1
FINAL_WORKFLOW_SPECIFIC	ENST00000470922	0
FINAL_WORKFLOW_SPECIFIC	ENST00000470924	3
FINAL_WORKFLOW_SPECIFIC	ENST00000470941	0
FINAL_WORKFLOW_SPECIFIC	ENST00000470944	2
FINAL_WORKFLOW_SPECIFIC	ENST00000470953	0
FINAL_WORKFLOW_SPECIFIC	ENST00000470961	4
FINAL_WORKFLOW_SPECIFIC	ENST00000470967	3
FINAL_WORKFLOW_SPECIFIC	ENST00000470968	2
FINAL_WORKFLOW_SPECIFIC	ENST00000470973	3
FINAL_WORKFLOW_SPECIFIC	ENST00000470985	0
FINAL_WORKFLOW_SPECIFIC	ENST00000471003	3
FINAL_WORKFLOW_SPECIFIC	ENST00000471009	4
FINAL_WORKFLOW_SPECIFIC	ENST00000471023	4
FINAL_WORKFLOW_SPECIFIC	ENST00000471026	3
FINAL_WORKFLOW_SPECIFIC	ENST00000471046	2
FINAL_WORKFLOW_SPECIFIC	ENST00000471049	4
FINAL_WORKFLOW_SPECIFIC	ENST00000471064	3
FINAL_WORKFLOW_SPECIFIC	ENST00000471073	0
FINAL_WORKFLOW_SPECIFIC	ENST00000471086	4
FINAL_WORKFLOW_SPECIFIC	ENST00000471105	2
FINAL_WORKFLOW_SPECIFIC	ENST00000471112	2
FINAL_WORKFLOW_SPECIFIC	ENST00000471115	2
FINAL_WORKFLOW_SPECIFIC	ENST00000471117	2
FINAL_WORKFLOW_SPECIFIC	ENST00000471127	2
FINAL_WORKFLOW_SPECIFIC	ENST00000471152	3
FINAL_WORKFLOW_SPECIFIC	ENST00000471163	0
FINAL_WORKFLOW_SPECIFIC	ENST00000471167	4
FINAL_WORKFLOW_SPECIFIC	ENST00000471173	4
FINAL_WORKFLOW_SPECIFIC	ENST00000471185	4
FINAL_WORKFLOW_SPECIFIC	ENST00000471189	1
FINAL_WORKFLOW_SPECIFIC	ENST00000471204	0
FINAL_WORKFLOW_SPECIFIC	ENST00000471205	2
FINAL_WORKFLOW_SPECIFIC	ENST00000471214	0
FINAL_WORKFLOW_SPECIFIC	ENST00000471220	0
FINAL_WORKFLOW_SPECIFIC	ENST00000471227	3
FINAL_WORKFLOW_SPECIFIC	ENST00000471240	2
FINAL_WORKFLOW_SPECIFIC	ENST00000471245	3
FINAL_WORKFLOW_SPECIFIC	ENST00000471251	0
FINAL_WORKFLOW_SPECIFIC	ENST00000471253	0
FINAL_WORKFLOW_SPECIFIC	ENST00000471259	1
FINAL_WORKFLOW_SPECIFIC	ENST00000471290	4
FINAL_WORKFLOW_SPECIFIC	ENST00000471326	1
FINAL_WORKFLOW_SPECIFIC	ENST00000471350	4
FINAL_WORKFLOW_SPECIFIC	ENST00000471374	0
FINAL_WORKFLOW_SPECIFIC	ENST00000471387	0
FINAL_WORKFLOW_SPECIFIC	ENST00000471393	2
FINAL_WORKFLOW_SPECIFIC	ENST00000471414	0
FINAL_WORKFLOW_SPECIFIC	ENST00000471419	0
FINAL_WORKFLOW_SPECIFIC	ENST00000471449	3
FINAL_WORKFLOW_SPECIFIC	ENST00000471461	3
FINAL_WORKFLOW_SPECIFIC	ENST00000471470	2
FINAL_WORKFLOW_SPECIFIC	ENST00000471475	2
FINAL_WORKFLOW_SPECIFIC	ENST00000471476	0
FINAL_WORKFLOW_SPECIFIC	ENST00000471486	2
FINAL_WORKFLOW_SPECIFIC	ENST00000471488	3
FINAL_WORKFLOW_SPECIFIC	ENST00000471496	2
